kategori,title,price,cart_discount_text,image_urls,product_url,product_id
erkek,Jack Erkek Deri Sneaker Ayakkabı Siyah,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/jack-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-463976-10-B.jpg | https://witcdn.lufian.com/jack-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-463977-10-B.jpg,https://www.lufian.com/jack-erkek-deri-sneaker-ayakkabi-siyah,10369
erkek,Eduard Erkek Deri Sneaker Ayakkabı Lacivert,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-464050-10-B.jpg | https://witcdn.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-464051-10-B.jpg,https://www.lufian.com/eduard-erkek-deri-sneaker-ayakkabi-lacivert,10370
erkek,Auke Erkek Sneaker Ayakkabı Taş,"2.299,99","Sepette %20 İndirim 1.839,99 TL",https://witcdn.lufian.com/auke-erkek-sneaker-ayakkabi-tas-erkek-sneaker-lufian-456434-10-B.jpg | https://witcdn.lufian.com/auke-erkek-sneaker-ayakkabi-tas-erkek-sneaker-lufian-456435-10-B.jpg,https://www.lufian.com/auke-erkek-sneaker-ayakkabi-tas,10341
erkek,Mateas Erkek Deri Sneaker Ayakkabı Beyaz,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/mateas-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464147-10-B.jpg | https://witcdn.lufian.com/mateas-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464148-10-B.jpg,https://www.lufian.com/mateas-erkek-deri-sneaker-ayakkabi-beyaz,10368
erkek,Jack Erkek Deri Sneaker Ayakkabı Beyaz,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/jack-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-463981-10-B.jpg | https://witcdn.lufian.com/jack-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-463982-10-B.jpg,https://www.lufian.com/jack-erkek-deri-sneaker-ayakkabi-beyaz,10334
erkek,Lori Erkek Çorap Siyah,"109,99","Sepette %20 İndirim 87,99 TL",https://witcdn.lufian.com/lori-erkek-corap-siyah-9348-erkek-corap-lufian-456744-93-B.jpg | https://witcdn.lufian.com/lori-erkek-corap-siyah-9348-erkek-corap-lufian-456745-93-B.jpg,https://www.lufian.com/lori-erkek-corap-siyah-9348,9348
erkek,Dante Erkek Deri Sneaker Ayakkabı Siyah,"1.799,99","Sepette %20 İndirim 1.439,99 TL",https://witcdn.lufian.com/dante-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464168-10-B.jpg | https://witcdn.lufian.com/dante-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464169-10-B.jpg,https://www.lufian.com/dante-erkek-deri-sneaker-ayakkabi-siyah,10331
erkek,Derek Erkek Süet Bot Lacivert,"2.299,99","Sepette %20 İndirim 1.839,99 TL",https://witcdn.lufian.com/derek-erkek-deri-bot-lacivert-erkek-bot-lufian-464104-10-B.jpg | https://witcdn.lufian.com/derek-erkek-deri-bot-lacivert-erkek-bot-lufian-464105-10-B.jpg,https://www.lufian.com/derek-erkek-deri-bot-lacivert,10365
erkek,Mateas Erkek Deri Sneaker Ayakkabı Siyah,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/mateas-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464141-10-B.jpg | https://witcdn.lufian.com/mateas-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464142-10-B.jpg,https://www.lufian.com/mateas-erkek-deri-sneaker-ayakkabi-siyah,10329
erkek,Derek Erkek Süet Bot Siyah,"2.299,99","Sepette %20 İndirim 1.839,99 TL",https://witcdn.lufian.com/derek-erkek-deri-bot-siyah-erkek-bot-lufian-464100-10-B.jpg | https://witcdn.lufian.com/derek-erkek-deri-bot-siyah-erkek-bot-lufian-464101-10-B.jpg,https://www.lufian.com/derek-erkek-deri-bot-siyah,10364
erkek,Tommy Erkek Deri Sneaker Ayakkabı Taba,"1.999,99",,https://witcdn.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-taba-10305-erkek-sneaker-lufian-463891-10-B.jpg | https://witcdn.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-taba-10305-erkek-sneaker-lufian-463892-10-B.jpg,https://www.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-taba-10305,10305
erkek,Brıan Erkek Deri Sneaker Ayakkabı Siyah,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/brian-erkek-deri-ayakkabi-siyah-erkek-sneaker-lufian-463986-10-B.jpg | https://witcdn.lufian.com/brian-erkek-deri-ayakkabi-siyah-erkek-sneaker-lufian-463987-10-B.jpg,https://www.lufian.com/brian-erkek-deri-ayakkabi-siyah,10314
erkek,Tommy Erkek Deri Sneaker Ayakkabı Lacivert,"1.999,99",,https://witcdn.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-lacivert-10304-erkek-sneaker-lufian-463885-10-B.jpg | https://witcdn.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-lacivert-10304-erkek-sneaker-lufian-463886-10-B.jpg,https://www.lufian.com/tommy-erkek-deri-sneaker-ayakkabi-lacivert-10304,10304
erkek,Row Erkek Sneaker Ayakkabı Lacivert,"1.799,99","Sepette %20 İndirim 1.439,99 TL",https://witcdn.lufian.com/row-erkek-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-456439-10-B.jpg | https://witcdn.lufian.com/row-erkek-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-456440-10-B.jpg,https://www.lufian.com/row-erkek-sneaker-ayakkabi-lacivert,10359
erkek,Row Erkek Sneaker Ayakkabı Taba,"1.799,99","Sepette %20 İndirim 1.439,99 TL",https://witcdn.lufian.com/row-erkek-sneaker-ayakkabi-taba-erkek-sneaker-lufian-456444-10-B.jpg | https://witcdn.lufian.com/row-erkek-sneaker-ayakkabi-taba-erkek-sneaker-lufian-456445-10-B.jpg,https://www.lufian.com/row-erkek-sneaker-ayakkabi-taba,10360
erkek,Gage Erkek Deri Sneaker Ayakkabı Siyah,"1.999,99",,https://witcdn.lufian.com/gage-erkek-deri-sneaker-ayakkabi-siyah-10258-erkek-sneaker-lufian-463869-10-B.jpg | https://witcdn.lufian.com/gage-erkek-deri-sneaker-ayakkabi-siyah-10258-erkek-sneaker-lufian-463870-10-B.jpg,https://www.lufian.com/gage-erkek-deri-sneaker-ayakkabi-siyah-10258,10258
erkek,Sky 3'lü Set Erkek Çorap Standart,"349,99","Sepette %20 İndirim 279,99 TL",https://witcdn.lufian.com/sky-3lu-set-erkek-corap-standart-erkek-corap-lufian-464488-10-B.jpg | https://witcdn.lufian.com/sky-3lu-set-erkek-corap-standart-erkek-corap-lufian-464489-10-B.jpg,https://www.lufian.com/sky-3lu-set-erkek-corap-standart,10425
erkek,Alex Erkek Deri Sneaker Ayakkabı Kum,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/alex-erkek-deri-sneaker-ayakkabi-kum-erkek-sneaker-lufian-464020-10-B.jpg | https://witcdn.lufian.com/alex-erkek-deri-sneaker-ayakkabi-kum-erkek-sneaker-lufian-464021-10-B.jpg,https://www.lufian.com/alex-erkek-deri-sneaker-ayakkabi-kum,10252
erkek,Alex Erkek Deri Sneaker Ayakkabı Haki,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/alex-erkek-deri-sneaker-ayakkabi-haki-erkek-sneaker-lufian-468068-10-B.jpg | https://witcdn.lufian.com/alex-erkek-deri-sneaker-ayakkabi-haki-erkek-sneaker-lufian-468069-10-B.jpg,https://www.lufian.com/alex-erkek-deri-sneaker-ayakkabi-haki,10253
erkek,Pele Erkek Deri Sneaker Ayakkabı Bej,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-bej-erkek-sneaker-lufian-464005-10-B.jpg | https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-bej-erkek-sneaker-lufian-464006-10-B.jpg,https://www.lufian.com/pele-erkek-deri-sneaker-ayakkabi-bej,10250
erkek,Pele Erkek Deri Sneaker Ayakkabı Haki,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-haki-erkek-sneaker-lufian-464010-10-B.jpg | https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-haki-erkek-sneaker-lufian-464011-10-B.jpg,https://www.lufian.com/pele-erkek-deri-sneaker-ayakkabi-haki,10251
erkek,Andrea Erkek Çorap Gri,"149,99","Sepette %20 İndirim 119,99 TL",https://witcdn.lufian.com/andrea-erkek-corap-gri-erkek-corap-lufian-464476-10-B.jpg | https://witcdn.lufian.com/andrea-erkek-corap-gri-erkek-corap-lufian-464477-10-B.jpg,https://www.lufian.com/andrea-erkek-corap-gri,10358
erkek,Jaques Erkek Deri Sneaker Ayakkabı Kahverengi,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-kahverengi-erkek-sneaker-lufian-463950-10-B.jpg | https://witcdn.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-kahverengi-erkek-sneaker-lufian-463951-10-B.jpg,https://www.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-kahverengi,10232
erkek,Pele Erkek Deri Sneaker Ayakkabı Açık Kahve,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-acik-kahve-erkek-sneaker-lufian-464000-10-B.jpg | https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-acik-kahve-erkek-sneaker-lufian-464001-10-B.jpg,https://www.lufian.com/pele-erkek-deri-sneaker-ayakkabi-acik-kahve,10234
erkek,Alex Erkek Deri Sneaker Ayakkabı Kahverengi,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/alex-erkek-deri-sneaker-ayakkabi-kahverengi-erkek-sneaker-lufian-464015-10-B.jpg | https://witcdn.lufian.com/alex-erkek-deri-sneaker-ayakkabi-kahverengi-erkek-sneaker-lufian-464016-10-B.jpg,https://www.lufian.com/alex-erkek-deri-sneaker-ayakkabi-kahverengi,10230
erkek,Davıd Erkek Deri Sneaker Ayakkabı Kum,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-kum-erkek-sneaker-lufian-464158-10-B.jpg | https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-kum-erkek-sneaker-lufian-464159-10-B.jpg,https://www.lufian.com/david-erkek-deri-sneaker-ayakkabi-kum,10228
erkek,Zac Erkek Çorap Deve Tüyü,"149,99","Sepette %20 İndirim 119,99 TL",https://witcdn.lufian.com/zac-erkek-corap-deve-tuyu-erkek-corap-lufian-464450-10-B.jpg | https://witcdn.lufian.com/zac-erkek-corap-deve-tuyu-erkek-corap-lufian-464451-10-B.jpg,https://www.lufian.com/zac-erkek-corap-deve-tuyu,10356
erkek,Jaques Erkek Deri Sneaker Ayakkabı Lacivert,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-463945-10-B.jpg | https://witcdn.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-463946-10-B.jpg,https://www.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-lacivert,10227
erkek,Brıan Erkek Deri Sneaker Ayakkabı Beyaz,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/brian-erkek-deri-ayakkabi-beyaz-erkek-sneaker-lufian-463990-10-B.jpg | https://witcdn.lufian.com/brian-erkek-deri-ayakkabi-beyaz-erkek-sneaker-lufian-463991-10-B.jpg,https://www.lufian.com/brian-erkek-deri-ayakkabi-beyaz,10226
erkek,Davıd Erkek Deri Sneaker Ayakkabı Siyah,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464030-10-B.jpg | https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464031-10-B.jpg,https://www.lufian.com/david-erkek-deri-sneaker-ayakkabi-siyah,10223
erkek,Albert Erkek Deri Sneaker Ayakkabı Beyaz,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/albert-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464136-10-B.jpg | https://witcdn.lufian.com/albert-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464137-10-B.jpg,https://www.lufian.com/albert-erkek-deri-sneaker-ayakkabi-beyaz,10344
erkek,Pele Erkek Deri Sneaker Ayakkabı Kahverengi,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-kahverengi-erkek-sneaker-lufian-463995-10-B.jpg | https://witcdn.lufian.com/pele-erkek-deri-sneaker-ayakkabi-kahverengi-erkek-sneaker-lufian-463996-10-B.jpg,https://www.lufian.com/pele-erkek-deri-sneaker-ayakkabi-kahverengi,10222
erkek,Albert Erkek Deri Sneaker Ayakkabı Siyah,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/albert-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464131-10-B.jpg | https://witcdn.lufian.com/albert-erkek-deri-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-464132-10-B.jpg,https://www.lufian.com/albert-erkek-deri-sneaker-ayakkabi-siyah,10343
erkek,Edwın Erkek Deri Sneaker Ayakkabı Beyaz,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/edwin-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464085-10-B.jpg | https://witcdn.lufian.com/edwin-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464086-10-B.jpg,https://www.lufian.com/edwin-erkek-deri-sneaker-ayakkabi-beyaz,10342
erkek,Zac Erkek Çorap Siyah,"149,99","Sepette %20 İndirim 119,99 TL",https://witcdn.lufian.com/zac-erkek-corap-siyah-erkek-corap-lufian-464444-10-B.jpg | https://witcdn.lufian.com/zac-erkek-corap-siyah-erkek-corap-lufian-464445-10-B.jpg,https://www.lufian.com/zac-erkek-corap-siyah,10353
erkek,Gabrıel Kaz Tüyü Erkek Mont Siyah,"6.999,99","Sepette %20 İndirim 5.599,99 TL",https://witcdn.lufian.com/gabriel-kaz-tuyu-erkek-mont-siyah-erkek-kaz-tuyu-mont-lufian-461784-81-B.jpg | https://witcdn.lufian.com/gabriel-kaz-tuyu-erkek-mont-siyah-erkek-kaz-tuyu-mont-lufian-461785-81-B.jpg,https://www.lufian.com/gabriel-kaz-tuyu-erkek-mont-siyah,8139
erkek,Albert Kaz Tüyü Erkek Mont Lacivert,"7.999,99","Sepette %20 İndirim 6.399,99 TL",https://witcdn.lufian.com/albert-kaz-tuyu-erkek-mont-lacivert-erkek-kaz-tuyu-mont-lufian-461934-85-B.jpg | https://witcdn.lufian.com/albert-kaz-tuyu-erkek-mont-lacivert-erkek-kaz-tuyu-mont-lufian-461935-85-B.jpg,https://www.lufian.com/albert-kaz-tuyu-erkek-mont-lacivert,8503
erkek,Auke Erkek Sneaker Ayakkabı Gri,"2.299,99","Sepette %20 İndirim 1.839,99 TL",https://witcdn.lufian.com/auke-erkek-sneaker-ayakkabi-gri-erkek-sneaker-lufian-456429-10-B.jpg | https://witcdn.lufian.com/auke-erkek-sneaker-ayakkabi-gri-erkek-sneaker-lufian-456430-10-B.jpg,https://www.lufian.com/auke-erkek-sneaker-ayakkabi-gri,10340
erkek,Row Erkek Sneaker Ayakkabı Yeşil,"1.799,99","Sepette %20 İndirim 1.439,99 TL",https://witcdn.lufian.com/row-erkek-sneaker-ayakkabi-yesil-erkek-sneaker-lufian-456449-10-B.jpg | https://witcdn.lufian.com/row-erkek-sneaker-ayakkabi-yesil-erkek-sneaker-lufian-456450-10-B.jpg,https://www.lufian.com/row-erkek-sneaker-ayakkabi-yesil,10328
erkek,Tommy Erkek Sneaker Ayakkabı Siyah,"1.999,99",,https://witcdn.lufian.com/tommy-erkek-sneaker-ayakkabi-siyah-10306-erkek-sneaker-lufian-456494-10-B.jpg | https://witcdn.lufian.com/tommy-erkek-sneaker-ayakkabi-siyah-10306-erkek-sneaker-lufian-456495-10-B.jpg,https://www.lufian.com/tommy-erkek-sneaker-ayakkabi-siyah-10306,10306
erkek,Davıd Erkek Deri Sneaker Ayakkabı Açık Yeşil,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-acik-yesil-erkek-sneaker-lufian-464163-10-B.jpg | https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-acik-yesil-erkek-sneaker-lufian-464164-10-B.jpg,https://www.lufian.com/david-erkek-deri-sneaker-ayakkabi-acik-yesil,10254
erkek,Dor Erkek Çorap Lacivert,"149,99","Sepette %20 İndirim 119,99 TL",https://witcdn.lufian.com/dor-erkek-corap-lacivert-erkek-corap-lufian-464436-10-B.jpg | https://witcdn.lufian.com/dor-erkek-corap-lacivert-erkek-corap-lufian-464437-10-B.jpg,https://www.lufian.com/dor-erkek-corap-lacivert,10313
erkek,Allan Erkek Sneaker Ayakkabı Beyaz,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/allan-erkek-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-456318-10-B.jpg | https://witcdn.lufian.com/allan-erkek-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-456319-10-B.jpg,https://www.lufian.com/allan-erkek-sneaker-ayakkabi-beyaz,10042
erkek,Frank Erkek Deri Sneaker Ayakkabı Kum,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/frank-erkek-deri-sneaker-ayakkabi-kum-erkek-sneaker-lufian-463935-10-B.jpg | https://witcdn.lufian.com/frank-erkek-deri-sneaker-ayakkabi-kum-erkek-sneaker-lufian-463936-10-B.jpg,https://www.lufian.com/frank-erkek-deri-sneaker-ayakkabi-kum,10043
erkek,Amber Smart Erkek Chino Pantolon Slim Fit Lacivert,"1.799,99","Sepette %20 İndirim 1.439,99 TL",https://witcdn.lufian.com/amber-smart-erkek-chino-pantolon-slim-fit-lacivert-erkek-chino-pantolon-lufian-463145-99-B.jpg | https://witcdn.lufian.com/amber-smart-erkek-chino-pantolon-slim-fit-lacivert-erkek-chino-pantolon-lufian-463146-99-B.jpg,https://www.lufian.com/amber-smart-erkek-chino-pantolon-slim-fit-lacivert,9915
erkek,Allan Erkek Sneaker Ayakkabı Siyah,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/allan-erkek-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-456308-10-B.jpg | https://witcdn.lufian.com/allan-erkek-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-456309-10-B.jpg,https://www.lufian.com/allan-erkek-sneaker-ayakkabi-siyah,10041
erkek,Davıd Erkek Deri Sneaker Ayakkabı Beyaz,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464035-10-B.jpg | https://witcdn.lufian.com/david-erkek-deri-sneaker-ayakkabi-beyaz-erkek-sneaker-lufian-464036-10-B.jpg,https://www.lufian.com/david-erkek-deri-sneaker-ayakkabi-beyaz,10038
erkek,Alfi Erkek Çorap Koyu Gri,"149,99","Sepette %20 İndirim 119,99 TL",https://witcdn.lufian.com/alfi-erkek-corap-koyu-gri-erkek-corap-lufian-464432-10-B.jpg | https://witcdn.lufian.com/alfi-erkek-corap-koyu-gri-erkek-corap-lufian-464433-10-B.jpg,https://www.lufian.com/alfi-erkek-corap-koyu-gri,10311
erkek,Frank Erkek Deri Sneaker Ayakkabı Koyu Gri,"2.499,99","Sepette %20 İndirim 1.999,99 TL",https://witcdn.lufian.com/frank-erkek-deri-sneaker-ayakkabi-koyu-gri-erkek-sneaker-lufian-463930-10-B.jpg | https://witcdn.lufian.com/frank-erkek-deri-sneaker-ayakkabi-koyu-gri-erkek-sneaker-lufian-463931-10-B.jpg,https://www.lufian.com/frank-erkek-deri-sneaker-ayakkabi-koyu-gri,10036
erkek,Jaques Erkek Deri Sneaker Ayakkabı Koyu Gri,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-koyu-gri-erkek-sneaker-lufian-463940-10-B.jpg | https://witcdn.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-koyu-gri-erkek-sneaker-lufian-463941-10-B.jpg,https://www.lufian.com/jaques-erkek-deri-sneaker-ayakkabi-koyu-gri,10037
erkek,Arthur Erkek Sneaker Ayakkabı Gri,"1.749,99","Sepette %20 İndirim 1.399,99 TL",https://witcdn.lufian.com/arthur-erkek-sneaker-ayakkabi-gri-erkek-sneaker-lufian-456363-10-B.jpg | https://witcdn.lufian.com/arthur-erkek-sneaker-ayakkabi-gri-erkek-sneaker-lufian-456364-10-B.jpg,https://www.lufian.com/arthur-erkek-sneaker-ayakkabi-gri,10034
erkek,Arthur Erkek Sneaker Ayakkabı Lacivert,"1.749,99","Sepette %20 İndirim 1.399,99 TL",https://witcdn.lufian.com/arthur-erkek-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-456373-10-B.jpg | https://witcdn.lufian.com/arthur-erkek-sneaker-ayakkabi-lacivert-erkek-sneaker-lufian-456374-10-B.jpg,https://www.lufian.com/arthur-erkek-sneaker-ayakkabi-lacivert,10035
erkek,Ice Erkek Eşofman Üst Siyah,"2.124,99","Sepette %20 İndirim 1.699,99 TL",https://witcdn.lufian.com/ice-erkek-esofman-alti-siyah-erkek-esofman-lufian-459958-98-B.jpg | https://witcdn.lufian.com/ice-erkek-esofman-alti-siyah-erkek-esofman-lufian-459959-98-B.jpg,https://www.lufian.com/ice-erkek-esofman-alti-siyah,9880
erkek,Sterno Smart Erkek Chino Pantolon Slim Fit Gri,"1.999,99","Sepette %20 İndirim 1.599,99 TL",https://witcdn.lufian.com/sterno-smart-erkek-chino-pantolon-slim-fit-gri-erkek-chino-pantolon-lufian-463093-98-B.jpg | https://witcdn.lufian.com/sterno-smart-erkek-chino-pantolon-slim-fit-gri-erkek-chino-pantolon-lufian-463094-98-B.jpg,https://www.lufian.com/sterno-smart-erkek-chino-pantolon-slim-fit-gri,9878
erkek,Allan Erkek Sneaker Ayakkabı Yeşil,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/allan-erkek-sneaker-ayakkabi-yesil-erkek-sneaker-lufian-456323-10-B.jpg | https://witcdn.lufian.com/allan-erkek-sneaker-ayakkabi-yesil-erkek-sneaker-lufian-456324-10-B.jpg,https://www.lufian.com/allan-erkek-sneaker-ayakkabi-yesil,10032
erkek,Arthur Erkek Sneaker Ayakkabı Siyah,"1.749,99","Sepette %20 İndirim 1.399,99 TL",https://witcdn.lufian.com/arthur-erkek-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-456358-10-B.jpg | https://witcdn.lufian.com/arthur-erkek-sneaker-ayakkabi-siyah-erkek-sneaker-lufian-456359-10-B.jpg,https://www.lufian.com/arthur-erkek-sneaker-ayakkabi-siyah,10033
erkek,Good Erkek Örme Ceket Gri,"2.999,99","Sepette %20 İndirim 2.399,99 TL",https://witcdn.lufian.com/good-erkek-orme-ceket-gri-erkek-spor-ceket-lufian-462301-98-B.jpg | https://witcdn.lufian.com/good-erkek-orme-ceket-gri-erkek-spor-ceket-lufian-462302-98-B.jpg,https://www.lufian.com/good-erkek-orme-ceket-gri,9876
erkek,Moses Kaz Tüyü Erkek Yelek Siyah,"5.999,99","Sepette %20 İndirim 4.799,99 TL",https://witcdn.lufian.com/moses-kaz-tuyu-erkek-yelek-siyah-9871-erkek-yelek-lufian-462487-98-B.jpg | https://witcdn.lufian.com/moses-kaz-tuyu-erkek-yelek-siyah-9871-erkek-yelek-lufian-462488-98-B.jpg,https://www.lufian.com/moses-kaz-tuyu-erkek-yelek-siyah-9871,9871
erkek,Years Erkek Basic Gömlek Regular Fit Lacivert,"1.499,99","Sepette %20 İndirim 1.199,99 TL",https://witcdn.lufian.com/years-erkek-basic-gomlek-regular-fit-lacivert-erkek-kareli-gomlek-lufian-457808-98-B.jpg | https://witcdn.lufian.com/years-erkek-basic-gomlek-regular-fit-lacivert-erkek-kareli-gomlek-lufian-457809-98-B.jpg,https://www.lufian.com/years-erkek-basic-gomlek-regular-fit-lacivert,9870
erkek,Carl Erkek Basic Gömlek Regular Fit Siyah,"1.499,99","Sepette %20 İndirim 1.199,99 TL",https://witcdn.lufian.com/carl-erkek-basic-gomlek-regular-fit-siyah-erkek-klasik-gomlek-lufian-457706-98-B.jpg | https://witcdn.lufian.com/carl-erkek-basic-gomlek-regular-fit-siyah-erkek-klasik-gomlek-lufian-457707-98-B.jpg,https://www.lufian.com/carl-erkek-basic-gomlek-regular-fit-siyah,9869
erkek,Koft Erkek Çorap Siyah,"169,99","Sepette %20 İndirim 135,99 TL",https://witcdn.lufian.com/koft-erkek-corap-siyah-10268-erkek-corap-lufian-464416-10-B.jpg | https://witcdn.lufian.com/koft-erkek-corap-siyah-10268-erkek-corap-lufian-464417-10-B.jpg,https://www.lufian.com/koft-erkek-corap-siyah-10268,10268
erkek,Ferla Erkek Basic Gömlek Regular Fit Beyaz,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/ferla-erkek-basic-gomlek-regular-fit-beyaz-erkek-klasik-gomlek-lufian-457874-98-B.jpg | https://witcdn.lufian.com/ferla-erkek-basic-gomlek-regular-fit-beyaz-erkek-klasik-gomlek-lufian-457875-98-B.jpg,https://www.lufian.com/ferla-erkek-basic-gomlek-regular-fit-beyaz,9868
erkek,Valdo Erkek Basic Gömlek Regular Fit Gri,"1.499,99","Sepette %20 İndirim 1.199,99 TL",https://witcdn.lufian.com/valdo-erkek-basic-gomlek-regular-fit-gri-erkek-kareli-gomlek-lufian-457724-98-B.jpg | https://witcdn.lufian.com/valdo-erkek-basic-gomlek-regular-fit-gri-erkek-kareli-gomlek-lufian-457725-98-B.jpg,https://www.lufian.com/valdo-erkek-basic-gomlek-regular-fit-gri,9867
erkek,Danıel Erkek Basic Gömlek Regular Fit Açık Gri,"1.499,99","Sepette %20 İndirim 1.199,99 TL",https://witcdn.lufian.com/daniel-erkek-basic-gomlek-regular-fit-acik-gri-erkek-klasik-gomlek-lufian-457772-98-B.jpg | https://witcdn.lufian.com/daniel-erkek-basic-gomlek-regular-fit-acik-gri-erkek-klasik-gomlek-lufian-457773-98-B.jpg,https://www.lufian.com/daniel-erkek-basic-gomlek-regular-fit-acik-gri,9866
